"Word","Count"
"the","3625"
"and","1910"
"to","1855"
"a","1688"
"he","1514"
"of","1258"
"harry","1212"
"was","1186"
"it","1018"
"in","964"
"his","937"
"you","850"
"said","794"
"had","701"
"i","635"
"on","635"
"at","625"
"that","601"
"they","592"
"as","526"
"him","497"
"but","473"
"with","415"
"ron","409"
"all","393"
"out","371"
"for","368"
"up","368"
"be","366"
"were","341"
"what","341"
"hagrid","335"
"them","324"
"have","297"
"there","267"
"back","259"
"hermione","257"
"one","254"
"this","244"
"if","244"
"from","241"
"not","237"
"its","235"
"so","233"
"she","228"
"about","224"
"into","219"
"an","218"
"their","217"
"been","210"
"me","209"
"got","206"
"off","200"
"didnt","195"
"could","194"
"get","194"
"no","194"
"like","193"
"know","185"
"just","180"
"down","178"
"her","178"
"professor","177"
"see","176"
"when","176"
"is","174"
"very","172"
"over","171"
"looked","169"
"do","165"
"now","163"
"then","162"
"who","159"
"are","158"
"we","149"
"your","147"
"dont","146"
"snape","143"
"by","143"
"dumbledore","143"
"around","142"
"hed","138"
"go","134"
"how","133"
"going","133"
"well","132"
"something","127"
"look","125"
"never","125"
"through","125"
"right","124"
"think","123"
"im","121"
"uncle","121"
"time","119"
"dudley","116"
"harrys","113"
"malfoy","112"
"here","111"
"only","111"
"first","111"
"more","109"
"would","108"
"or","108"
"before","106"
"my","106"
"door","105"
"couldnt","105"
"even","105"
"vernon","105"
"eyes","105"
"neville","101"
"too","101"
"where","100"
"did","100"
"again","100"
"looking","99"
"yeh","99"
"head","99"
"two","97"
"next","96"
"thought","95"
"mcgonagall","94"
"come","94"
"told","93"
"way","93"
"than","93"
"people","92"
"potter","92"
"still","92"
"quirrell","91"
"other","90"
"room","89"
"which","89"
"face","88"
"will","88"
"can","87"
"though","86"
"gryffindor","85"
"because","85"
"last","82"
"left","82"
"boy","82"
"good","82"
"us","81"
"thats","81"
"some","81"
"mr","81"
"hogwarts","79"
"behind","79"
"ter","78"
"turned","77"
"ive","77"
"house","77"
"much","76"
"wasnt","76"
"came","75"
"say","75"
"stone","75"
"hes","75"
"heard","75"
