"Word","Count"
"the","5065"
"and","2691"
"to","2616"
"a","2129"
"of","2055"
"harry","1863"
"he","1841"
"was","1685"
"his","1491"
"said","1469"
"it","1251"
"in","1229"
"you","1146"
"i","968"
"had","934"
"at","816"
"that","789"
"on","732"
"him","725"
"ron","718"
"as","664"
"with","656"
"hermione","636"
"they","603"
"but","571"
"for","558"
"out","505"
"up","488"
"were","447"
"professor","412"
"her","406"
"be","403"
"them","401"
"what","393"
"all","384"
"from","372"
"lupin","370"
"into","363"
"there","358"
"have","356"
"back","353"
"this","335"
"she","325"
"me","323"
"black","314"
"then","308"
"been","292"
"if","289"
"one","278"
"not","277"
"down","277"
"very","276"
"an","275"
"so","268"
"who","267"
"no","263"
"their","260"
"its","256"
"we","252"
"about","252"
"is","246"
"looked","242"
"like","236"
"around","232"
"got","230"
"see","225"
"now","225"
"could","224"
"over","222"
"off","220"
"again","215"
"hagrid","210"
"snape","207"
"your","204"
"didnt","202"
"my","201"
"get","196"
"do","195"
"by","193"
"know","191"
"when","190"
"just","189"
"still","188"
"well","184"
"go","179"
"harrys","177"
"eyes","176"
"did","173"
"dont","172"
"face","171"
"would","171"
"are","169"
"time","168"
"going","165"
"though","165"
"looking","163"
"more","161"
"right","160"
"how","156"
"sirius","156"
"malfoy","153"
"think","150"
"dumbledore","149"
"too","147"
"before","144"
"door","140"
"come","140"
"saw","138"
"voice","138"
"head","138"
"im","137"
"away","136"
"only","135"
"look","135"
"after","133"
"towards","133"
"hes","130"
"something","129"
"himself","128"
"which","128"
"will","128"
"than","124"
"through","124"
"ever","122"
"behind","121"
"can","121"
"here","120"
"last","120"
"heard","120"
"next","119"
"hand","116"
"turned","115"
"room","115"
"gryffindor","115"
"or","115"
"wand","113"
"weasley","113"
"where","111"
"way","111"
"mcgonagall","106"
"went","106"
"scabbers","106"
"never","105"
"good","102"
"fudge","101"
"dementors","100"
"us","100"
"told","100"
"thought","100"
"neville","98"
"other","98"
"made","98"
"potter","97"
"front","97"
"long","97"
